1,2,3,2,2,2,2,2,3,2,3,2,3,2,3,1,3,3,1,3,2,2,3,2,3,2,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,2,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,4,1,4,5,1,1,1,1,4,1,1,1,1,4,4,5,4,5,4,4,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,5,4,5,4,4,4,4,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,4,5,5,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,
2,2,3,2,2,3,2,2,2,2,3,3,3,3,2,2,1,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,2,3,2,2,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,5,5,4,1,1,1,1,1,1,1,1,1,4,4,5,5,4,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,4,1,1,1,1,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,4,4,4,5,4,5,5,4,4,5,4,5,4,1,1,1,4,1,1,5,1,4,4,5,1,1,1,1,1,1,1,1,1,1,
3,2,2,2,2,2,3,3,3,2,3,2,1,2,1,3,3,3,3,2,3,3,3,3,2,3,1,3,2,2,3,3,3,2,3,2,3,2,3,1,2,3,2,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,1,1,1,1,1,1,1,1,1,1,4,5,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,5,5,4,5,5,5,5,4,1,1,4,1,4,1,1,4,5,4,4,1,1,1,1,1,1,
2,2,3,3,3,2,3,3,2,3,3,2,3,3,3,2,3,3,3,2,2,2,2,3,2,3,2,2,2,2,3,2,3,3,3,3,2,3,3,2,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,4,5,1,1,1,1,1,1,5,4,1,5,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,4,5,1,1,1,4,4,5,4,4,1,1,4,5,4,4,4,5,4,4,4,4,4,1,1,1,4,4,5,5,1,1,
2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,3,3,3,2,2,2,2,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,3,2,2,2,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,5,4,5,5,5,4,4,4,5,5,5,5,4,4,5,1,1,1,1,1,1,4,4,
1,1,2,1,2,2,3,3,3,2,2,2,3,3,3,3,2,3,2,3,2,3,3,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,1,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,20,20,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,1,1,1,4,5,1,1,4,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,4,1,1,1,4,5,5,4,5,5,5,4,5,4,4,4,4,4,5,4,1,1,1,
1,2,3,3,2,2,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,2,3,3,2,2,2,3,3,3,2,3,2,3,3,2,3,1,2,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,20,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,5,4,5,5,4,5,5,5,4,4,5,4,5,5,4,5,4,
1,3,3,3,2,2,2,2,2,3,2,3,2,3,2,3,3,2,3,2,2,2,3,3,3,3,1,3,3,2,2,3,2,2,3,1,3,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,4,1,1,1,4,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,4,1,1,1,1,1,1,1,1,1,4,5,1,5,4,4,1,1,4,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,20,20,20,16,14,14,14,14,14,14,14,14,14,14,14,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,5,4,5,5,5,4,5,4,4,4,5,4,1,1,1,
2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,3,2,3,2,2,3,2,1,2,2,2,2,3,2,3,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,4,4,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,20,20,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,4,5,1,1,4,4,1,5,5,4,1,4,5,5,5,4,5,4,1,4,4,5,
3,2,2,2,3,3,2,3,2,2,2,2,3,2,2,2,3,3,3,2,2,3,3,2,3,1,2,2,3,2,3,3,3,2,3,3,3,3,3,2,2,1,1,1,1,1,1,1,5,5,5,1,5,5,1,1,1,1,1,1,1,1,4,1,1,1,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,5,4,5,4,1,1,1,1,1,1,1,5,4,4,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,1,1,4,4,4,4,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,14,14,14,14,14,14,14,14,14,14,14,14,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,4,1,1,4,1,4,4,1,4,1,1,5,4,1,4,4,4,5,1,1,1,
3,2,2,2,3,2,2,3,2,3,2,3,3,3,3,2,3,3,2,2,3,2,2,3,1,1,2,3,2,3,3,2,3,2,2,3,2,2,3,3,1,1,1,1,1,1,1,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,14,14,14,14,14,14,14,18,15,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,4,5,5,4,4,1,1,1,1,1,1,1,1,1,5,4,1,5,5,4,1,1,1,5,1,4,5,5,4,1,5,1,1,4,4,5,5,4,4,5,5,1,1,
2,2,2,2,2,3,3,2,3,3,3,3,2,3,2,2,2,3,1,2,3,3,3,1,3,2,3,2,2,2,2,3,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,14,14,14,14,18,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,5,4,5,5,4,4,4,5,1,1,1,1,5,1,1,4,1,4,5,4,5,1,1,5,4,1,4,5,1,1,5,4,
3,3,2,2,2,1,3,3,3,2,3,2,2,2,3,3,2,1,3,3,2,2,1,2,2,2,3,2,3,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,14,14,14,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,5,4,1,1,5,1,1,1,1,1,1,1,5,1,5,5,5,5,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,5,4,5,4,4,1,5,5,4,4,4,4,1,1,1,4,
2,2,2,2,3,2,2,3,3,2,2,3,1,2,3,2,1,1,2,2,3,2,3,2,2,2,3,2,3,2,3,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,5,1,1,1,1,1,1,1,13,14,14,14,18,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,4,1,1,1,1,5,5,1,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,5,1,5,4,5,5,5,5,5,5,5,5,1,1,1,5,
3,2,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,13,14,14,14,12,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,5,5,5,4,4,4,5,5,5,4,5,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,4,5,1,1,1,1,1,1,5,4,1,4,5,4,4,4,1,5,4,5,4,5,4,4,1,1,5,
3,2,3,2,2,2,3,3,3,3,3,2,2,3,3,2,2,2,2,3,3,2,3,3,2,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,1,5,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,1,1,1,4,4,1,13,14,14,14,12,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,5,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,5,4,5,4,5,5,4,4,1,1,1,1,1,1,1,1,1,4,4,5,5,5,1,4,5,1,1,4,4,4,5,5,5,1,5,5,
2,3,3,2,2,3,3,3,2,3,2,2,2,2,3,3,2,2,3,3,3,2,2,3,2,3,2,3,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,4,4,1,5,1,5,1,1,1,1,1,1,4,1,1,1,1,1,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,4,1,4,1,1,1,1,4,1,13,14,14,14,12,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,5,5,4,1,1,1,1,4,4,4,5,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,4,5,5,5,5,4,4,4,4,4,4,1,5,5,4,
2,3,2,3,2,2,3,2,2,3,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,1,1,1,1,1,1,4,1,1,1,1,1,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,5,5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,5,1,1,5,4,1,1,1,1,1,13,14,14,14,12,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,4,5,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,5,4,5,1,5,4,5,5,5,5,5,4,1,5,4,5,
2,2,2,3,1,3,3,2,2,2,2,3,2,3,2,3,3,3,3,2,2,3,3,2,2,3,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1,4,4,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,1,1,1,13,14,14,14,12,1,1,1,4,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,4,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,5,1,1,1,1,4,4,5,1,1,1,1,1,1,5,5,4,1,1,1,1,1,1,1,1,1,1,1,5,1,4,5,5,1,4,4,4,4,5,5,1,4,5,5,1,5,5,
2,2,2,3,1,3,2,3,3,3,2,3,3,3,2,1,2,3,2,3,3,2,3,3,3,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,13,14,14,14,12,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,4,4,4,4,5,1,1,1,1,1,1,1,5,5,1,1,1,1,5,5,1,1,4,1,1,1,1,1,1,4,4,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,5,4,4,4,1,5,5,4,5,5,5,5,5,1,5,1,
2,2,3,3,1,3,2,3,2,3,2,2,2,3,2,1,2,2,3,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,13,14,14,14,12,1,1,1,5,1,1,1,1,1,4,1,1,1,5,4,4,4,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,5,1,1,1,4,5,1,1,1,5,1,4,5,1,4,5,4,4,5,5,5,5,4,5,4,1,
3,2,2,3,1,1,2,2,2,3,3,3,3,2,3,1,2,2,2,3,3,3,2,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,13,14,14,14,12,1,1,1,5,1,1,1,1,1,5,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,1,5,1,4,5,5,4,5,1,4,5,4,5,4,5,4,
3,2,2,3,1,1,3,3,2,2,3,2,3,2,2,1,2,2,2,3,2,2,3,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,13,14,14,14,12,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,5,1,5,1,4,1,4,1,4,5,4,4,4,4,5,
